,EmployeeNumber,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
3215,6746,31.0,Travel_Rarely,329.0,Research & Development,632834.0,2.0,Life Sciences,1.0,4.0,Male,98.0,2.0,1.0,Laboratory Technician,1.0,Married,2218.0,16193.0,1.0,Y,No,12.0,3.0,3.0,80.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,No
3216,6747,31.0,Travel_Rarely,329.0,Research & Development,632834.0,2.0,Life Sciences,1.0,4.0,Male,98.0,2.0,1.0,Laboratory Technician,1.0,Married,2218.0,16193.0,1.0,Y,No,12.0,3.0,3.0,80.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,No
3218,6749,38.0,Travel_Rarely,770.0,Sales,10.0,4.0,Marketing,1.0,3.0,Male,73.0,2.0,3.0,Sales Executive,3.0,Divorced,8740.0,5569.0,0.0,Y,Yes,14.0,3.0,2.0,80.0,2.0,9.0,2.0,3.0,8.0,7.0,2.0,7.0,Yes
3219,6750,38.0,Travel_Rarely,770.0,Sales,10.0,4.0,Marketing,1.0,3.0,Male,73.0,2.0,3.0,Sales Executive,3.0,Divorced,8740.0,5569.0,0.0,Y,Yes,14.0,3.0,2.0,80.0,2.0,9.0,2.0,3.0,8.0,7.0,2.0,7.0,No
3220,6751,50.0,Travel_Frequently,959.0,Sales,1.0,4.0,Other,1.0,4.0,Male,81.0,3.0,2.0,Sales Executive,3.0,Single,4728.0,17251.0,3.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,Yes
3222,6753,50.0,Travel_Frequently,959.0,Sales,1.0,4.0,Other,1.0,4.0,Male,81.0,3.0,2.0,Sales Executive,3.0,Single,4728.0,17251.0,3.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,Yes
3225,6756,32.0,Travel_Frequently,238.0,Research & Development,5.0,2.0,Life Sciences,1.0,1.0,Female,47.0,4.0,1.0,Research Scientist,3.0,Single,2432.0,15318.0,3.0,Y,Yes,14.0,3.0,1.0,80.0,0.0,8.0,2.0,3.0,4.0,1.0,0.0,3.0,Yes
3226,6757,32.0,Travel_Frequently,238.0,Research & Development,5.0,2.0,Life Sciences,1.0,1.0,Female,47.0,4.0,1.0,Research Scientist,3.0,Single,2432.0,15318.0,3.0,Y,Yes,14.0,3.0,1.0,80.0,0.0,8.0,2.0,3.0,4.0,1.0,0.0,3.0,Yes
3228,6759,41.0,Travel_Rarely,548.0,Research & Development,421069.0,4.0,Life Sciences,1.0,3.0,Male,94.0,3.0,1.0,Laboratory Technician,1.0,Divorced,2289.0,20520.0,1.0,Y,No,20.0,4.0,2.0,80.0,2.0,5.0,2.0,3.0,5.0,3.0,0.0,4.0,Yes
3229,6760,41.0,Travel_Rarely,548.0,Research & Development,421069.0,4.0,Life Sciences,1.0,3.0,Male,94.0,3.0,1.0,Laboratory Technician,1.0,Divorced,2289.0,20520.0,1.0,Y,No,20.0,4.0,2.0,80.0,2.0,5.0,2.0,3.0,5.0,3.0,0.0,4.0,Yes
3231,6762,22.0,Travel_Rarely,534.0,Research & Development,15.0,3.0,Medical,1.0,2.0,Female,59.0,3.0,1.0,Laboratory Technician,4.0,Single,2871.0,23785.0,1.0,Y,No,15.0,3.0,3.0,80.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,Yes
3232,6763,22.0,Travel_Rarely,534.0,Research & Development,15.0,3.0,Medical,1.0,2.0,Female,59.0,3.0,1.0,Laboratory Technician,4.0,Single,2871.0,23785.0,1.0,Y,No,15.0,3.0,3.0,80.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,No
3233,6764,45.0,Travel_Rarely,561.0,Sales,2.0,3.0,Other,1.0,4.0,Male,61.0,3.0,2.0,Sales Executive,2.0,Married,4805.0,16177.0,0.0,Y,No,19.0,3.0,2.0,80.0,1.0,9.0,3.0,4.0,8.0,7.0,3.0,7.0,No
3235,6766,45.0,Travel_Rarely,561.0,Sales,2.0,3.0,Other,1.0,4.0,Male,61.0,3.0,2.0,Sales Executive,2.0,Married,4805.0,16177.0,0.0,Y,No,19.0,3.0,2.0,80.0,1.0,9.0,3.0,4.0,8.0,7.0,3.0,7.0,Yes
3236,6767,42.0,Travel_Frequently,933.0,Research & Development,19.0,3.0,Medical,1.0,3.0,Male,57.0,4.0,1.0,Research Scientist,3.0,Divorced,2759.0,20366.0,6.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,Yes
3237,6768,42.0,Travel_Frequently,933.0,Research & Development,19.0,3.0,Medical,1.0,3.0,Male,57.0,4.0,1.0,Research Scientist,3.0,Divorced,2759.0,20366.0,6.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,Yes
3238,6769,42.0,Travel_Frequently,933.0,Research & Development,19.0,3.0,Medical,1.0,3.0,Male,57.0,4.0,1.0,Research Scientist,3.0,Divorced,2759.0,20366.0,6.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,Yes
3242,6773,5565.0,Travel_Rarely,671.0,Research & Development,19.0,3.0,Life Sciences,1.0,3.0,Male,85.0,3.0,2.0,Manufacturing Director,3.0,Married,5768.0,26493.0,3.0,Y,No,17.0,3.0,1.0,80.0,3.0,9.0,2.0,2.0,4.0,3.0,0.0,2.0,No
3243,6774,5565.0,Travel_Rarely,671.0,Research & Development,19.0,3.0,Life Sciences,1.0,3.0,Male,85.0,3.0,2.0,Manufacturing Director,3.0,Married,5768.0,26493.0,3.0,Y,No,17.0,3.0,1.0,80.0,3.0,9.0,2.0,2.0,4.0,3.0,0.0,2.0,No
3250,6781,4558.0,Non-Travel,1124.0,Research & Development,1.0,3.0,Life Sciences,1.0,4.0,Female,97.0,3.0,1.0,Laboratory Technician,4.0,Single,1611.0,19305.0,1.0,Y,No,15.0,3.0,3.0,80.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,No
3253,6784,55.0,Travel_Frequently,135.0,Research & Development,18.0,4.0,Medical,1.0,3.0,Male,62.0,3.0,2.0,Healthcare Representative,2.0,Married,6385.0,12992.0,3.0,Y,Yes,14.0,3.0,4.0,80.0,2.0,1337.0,3.0,3.0,8.0,7.0,6.0,7.0,Yes
3255,6786,55.0,Non-Travel,177.0,Research & Development,8.0,1.0,Medical,1.0,4.0,Male,37.0,2.0,4.0,Healthcare Representative,2.0,Divorced,13577.0,25592.0,1.0,Y,Yes,15.0,3.0,4.0,80.0,1.0,34.0,3.0,3.0,33.0,9.0,15.0,0.0,Yes
3257,6788,30.0,Travel_Rarely,945.0,Sales,9.0,3.0,Medical,1.0,2.0,Male,89.0,3.0,1.0,Sales Representative,4.0,Single,1081.0,16019.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,No
3258,6789,30.0,Travel_Rarely,945.0,Sales,9.0,3.0,Medical,1.0,2.0,Male,89.0,3.0,1.0,Sales Representative,4.0,Single,1081.0,16019.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,No
3259,6790,44.0,Travel_Rarely,1097.0,Research & Development,10.0,4.0,Life Sciences,1.0,3.0,Male,96.0,3.0,1.0,Research Scientist,3.0,Single,2936.0,10826.0,1.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,6.0,4.0,3.0,6.0,4.0,0.0,2.0,Yes
3261,6792,51.0,Travel_Rarely,942.0,Research & Development,3.0,3.0,Technical Degree,1.0,1.0,Female,53.0,3.0,3.0,Manager,3.0,Married,13116.0,22984.0,2.0,Y,No,11.0,3.0,4.0,80.0,0.0,15.0,2.0,3.0,2987.0,2.0,2.0,2.0,No
3263,6794,43.0,Travel_Rarely,1291.0,Research & Development,15.0,2.0,Life Sciences,1.0,3.0,Male,65.0,2.0,4.0,Research Director,3.0,Married,17603.0,3525.0,1.0,Y,No,24.0,4.0,1.0,80.0,1.0,14.0,3.0,3.0,14.0,10.0,6.0,11.0,No
3268,6799,43.0,Travel_Frequently,394.0,Sales,26.0,2.0,Life Sciences,1.0,3.0,Male,92.0,3.0,4.0,Manager,4.0,Married,16959.0,19494.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,2.0,25.0,3.0,4.0,3190.0,12.0,4.0,12.0,Yes
3272,6803,6506.0,Travel_Rarely,1017.0,Research & Development,25.0,3.0,Medical,1.0,1.0,Male,55.0,2.0,1.0,Research Scientist,2.0,Single,2313.0,2993.0,4.0,Y,Yes,20.0,4.0,2.0,80.0,0.0,5.0,0.0,3.0,2.0,2.0,2.0,2.0,Yes
3273,6804,26.0,Travel_Rarely,1330.0,Research & Development,21.0,3.0,Medical,1.0,1.0,Male,37.0,3.0,1.0,Laboratory Technician,3.0,Divorced,2377.0,19373.0,1.0,Y,No,20.0,4.0,3.0,80.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,Yes
3274,6805,36.0,Travel_Frequently,635.0,Research & Development,18.0,1.0,Medical,1.0,2.0,Female,73.0,3.0,1.0,Laboratory Technician,4.0,Single,2153.0,7703.0,1.0,Y,No,13.0,3.0,1.0,80.0,0.0,8.0,2.0,3.0,8.0,1.0,1.0,7.0,No
3276,6807,35.0,Travel_Rarely,819.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Male,44.0,2.0,3.0,Manufacturing Director,2.0,Divorced,10274.0,19588.0,2.0,Y,No,18.0,3.0,2.0,80.0,1.0,15.0,2.0,4.0,7.0,7.0,6.0,4.0,No
3280,6811,20.0,Travel_Rarely,959.0,Research & Development,1.0,3.0,Life Sciences,1.0,4.0,Female,83.0,2.0,1.0,Research Scientist,2.0,Single,2836.0,11757.0,1.0,Y,No,13.0,3.0,4.0,80.0,0.0,1.0,0.0,4.0,1.0,2647.0,0.0,0.0,No
3281,6812,48.0,Travel_Rarely,492.0,Sales,16.0,4.0,Life Sciences,1.0,3.0,Female,96.0,3.0,2.0,Sales Executive,3.0,Divorced,6439.0,13693.0,8.0,Y,No,14.0,3.0,3.0,80.0,1.0,18.0,2.0,3.0,8.0,7.0,7.0,7.0,No
3284,6815,35.0,Travel_Rarely,528.0,Human Resources,8.0,4.0,Technical Degree,1.0,3.0,Male,100.0,3.0,1.0,Human Resources,3.0,Single,4323.0,7108.0,1.0,Y,No,17.0,3.0,2.0,80.0,0.0,6.0,2.0,1.0,5.0,4.0,1.0,4.0,Yes
3286,6817,29.0,Travel_Frequently,461.0,Research & Development,1.0,3.0,Life Sciences,1.0,4.0,Male,70.0,4.0,2.0,Healthcare Representative,3.0,Single,6294.0,23060.0,8.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,10.0,5.0,4.0,3.0,2.0,0.0,9734.0,Yes
3289,6820,45.0,Travel_Rarely,374.0,Sales,20.0,3.0,Life Sciences,1.0,4.0,Female,50.0,3.0,2.0,Sales Executive,3.0,Single,4850.0,23333.0,8.0,Y,No,15.0,3.0,3.0,80.0,0.0,9495.0,3.0,3.0,5.0,3.0,0.0,1.0,Yes
3291,6822,33.0,Travel_Rarely,117.0,Research & Development,9.0,3.0,Medical,1.0,1.0,Male,60.0,3.0,1.0,Research Scientist,4.0,Married,2781.0,6311.0,0.0,Y,No,13.0,3.0,2.0,80.0,1.0,15.0,5.0,3.0,14.0,10.0,4.0,10.0,Yes
3292,6823,44.0,Travel_Rarely,1199.0,Research & Development,4.0,2.0,Life Sciences,1.0,3.0,Male,92.0,4.0,5.0,Manager,1.0,Divorced,19190.0,17477.0,1.0,Y,No,14.0,3.0,4.0,80.0,2.0,26.0,4.0,2.0,25.0,9.0,14.0,13.0,No
3295,6826,23.0,Travel_Rarely,1320.0,Research & Development,8.0,1.0,Medical,1.0,4.0,Male,93.0,2.0,1.0,Laboratory Technician,3.0,Single,3989.0,20586.0,1.0,Y,Yes,11.0,3.0,1.0,80.0,0.0,5.0,2.0,3.0,3202.0,4.0,1.0,2.0,No
3298,6829,32.0,Travel_Rarely,1062.0,Research & Development,2.0,3.0,Medical,1.0,3.0,Female,75.0,3.0,1.0,Laboratory Technician,2.0,Married,2370.0,3956.0,1.0,Y,No,13.0,3.0,3.0,80.0,1.0,8.0,4.0,3.0,8.0,2825.0,0.0,7.0,Yes
3301,6832,4591.0,Travel_Rarely,1490.0,Research & Development,11.0,4.0,Medical,1.0,4.0,Male,43.0,3.0,1.0,Laboratory Technician,3.0,Married,2660.0,20232.0,7.0,Y,Yes,11.0,3.0,3.0,80.0,1.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,No
3304,6835,50.0,Non-Travel,881.0,Research & Development,2.0,4.0,Life Sciences,1.0,1.0,Male,98.0,3.0,4.0,Manager,1.0,Divorced,17924.0,4544.0,1.0,Y,No,11.0,3.0,4.0,80.0,1.0,31.0,3.0,3.0,31.0,6.0,14.0,6480.0,Yes
3305,6836,50.0,Non-Travel,881.0,Research & Development,2.0,4.0,Life Sciences,1.0,1.0,Male,98.0,3.0,4.0,Manager,1.0,Divorced,17924.0,4544.0,1.0,Y,No,11.0,3.0,4.0,80.0,1.0,31.0,3.0,3.0,31.0,6.0,14.0,6480.0,Yes
3307,6838,46.0,Travel_Rarely,1319.0,Sales,3.0,3.0,Technical Degree,1.0,1.0,Female,45.0,4.0,4.0,Sales Executive,1.0,Divorced,13225.0,7739.0,2.0,Y,No,12.0,3.0,4.0,80.0,1.0,25.0,5.0,3.0,19.0,9551.0,2.0,8.0,Yes
3308,6839,31.0,Travel_Frequently,667.0,Sales,1.0,4.0,Life Sciences,1.0,2.0,Female,50.0,1.0,1.0,Sales Representative,3.0,Single,1359.0,16154.0,1.0,Y,No,12.0,3.0,2.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,Yes
3310,6841,26.0,Travel_Rarely,683.0,Research & Development,2.0,1.0,Medical,1.0,1.0,Male,36.0,2.0,1.0,Research Scientist,4.0,Single,3904.0,4050.0,0.0,Y,No,12.0,3.0,4.0,80.0,0.0,5.0,2.0,3.0,4.0,3.0,1.0,1.0,No
3313,6844,31.0,Travel_Rarely,670.0,Research & Development,458858.0,1.0,Life Sciences,1.0,1.0,Male,31.0,3.0,1.0,Research Scientist,3.0,Divorced,2911.0,15170.0,1.0,Y,No,17.0,3.0,4.0,80.0,1.0,5.0,1.0,2.0,5.0,2.0,4.0,3.0,Yes
3315,6846,49.0,Travel_Rarely,527.0,Research & Development,8.0,2.0,Other,1.0,1.0,Female,51.0,3.0,3.0,Laboratory Technician,2.0,Married,7403.0,22477.0,4.0,Y,No,11.0,3.0,3.0,80.0,1.0,29.0,3.0,2.0,26.0,9.0,1.0,7.0,No
3316,6847,49.0,Travel_Rarely,527.0,Research & Development,8.0,2.0,Other,1.0,1.0,Female,51.0,3.0,3.0,Laboratory Technician,2.0,Married,7403.0,22477.0,4.0,Y,No,11.0,3.0,3.0,80.0,1.0,29.0,3.0,2.0,26.0,9.0,1.0,7.0,Yes
3319,6850,26.0,Travel_Frequently,342.0,Research & Development,2.0,3.0,Life Sciences,1.0,1.0,Male,57.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,6.0,Y,Yes,14.0,3.0,2.0,80.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Yes
3320,6851,26.0,Travel_Frequently,342.0,Research & Development,2.0,3.0,Life Sciences,1.0,1.0,Male,57.0,3.0,1.0,Research Scientist,1.0,Married,2042.0,15346.0,6.0,Y,Yes,14.0,3.0,2.0,80.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,Yes
3322,6853,37.0,Travel_Rarely,799.0,Research & Development,1.0,3.0,Technical Degree,1.0,2.0,Female,59.0,3.0,3.0,Manufacturing Director,4.0,Single,7491.0,23848.0,4.0,Y,No,17.0,3.0,4.0,80.0,0.0,12.0,3.0,4.0,6.0,5.0,1.0,1982.0,Yes
3325,6856,47.0,Non-Travel,543.0,Sales,2.0,4.0,Marketing,1.0,3.0,Male,87.0,3.0,2.0,Sales Executive,2.0,Married,4978.0,3536.0,7.0,Y,No,11.0,3.0,4.0,80.0,1.0,4.0,3.0,1.0,1.0,0.0,3089.0,0.0,Yes
3326,6857,47.0,Non-Travel,543.0,Sales,2.0,4.0,Marketing,1.0,3.0,Male,87.0,3.0,2.0,Sales Executive,2.0,Married,4978.0,3536.0,7.0,Y,No,11.0,3.0,4.0,80.0,1.0,4.0,3.0,1.0,1.0,0.0,3089.0,0.0,Yes
3329,6860,22.0,Travel_Rarely,1230.0,Research & Development,1.0,2.0,Life Sciences,1.0,4.0,Male,33.0,2.0,2.0,Manufacturing Director,4.0,Married,4775.0,19146.0,6.0,Y,No,22.0,4.0,1.0,80.0,2.0,4.0,2.0,1.0,2.0,2.0,8515.0,2.0,Yes
3331,6862,34.0,Travel_Rarely,1480.0,Sales,4.0,3.0,Life Sciences,1.0,3.0,Male,64.0,3.0,3.0,Sales Executive,4.0,Married,9713.0,24444.0,2.0,Y,Yes,13.0,3.0,4.0,80.0,3.0,9.0,3.0,3.0,1295.0,3.0,1.0,0.0,Yes
3332,6863,35.0,Travel_Frequently,1199.0,Research & Development,18.0,4.0,Life Sciences,1.0,3.0,Male,80.0,3.0,2.0,Healthcare Representative,3.0,Married,5689.0,24594.0,1.0,Y,Yes,14.0,3.0,4.0,80.0,2.0,10.0,2.0,4.0,10.0,2.0,0.0,2.0,No
3333,6864,35.0,Travel_Frequently,1199.0,Research & Development,18.0,4.0,Life Sciences,1.0,3.0,Male,80.0,3.0,2.0,Healthcare Representative,3.0,Married,5689.0,24594.0,1.0,Y,Yes,14.0,3.0,4.0,80.0,2.0,10.0,2.0,4.0,10.0,2.0,0.0,2.0,No
3336,6867,31.0,Travel_Frequently,307.0,Research & Development,29.0,2.0,Medical,1.0,3.0,Male,71.0,2.0,1.0,Laboratory Technician,2.0,Single,3479.0,11652.0,0.0,Y,No,11.0,3.0,2.0,80.0,0.0,6.0,2.0,4.0,5.0,4.0,1.0,4.0,Yes
3337,6868,31.0,Travel_Frequently,307.0,Research & Development,29.0,2.0,Medical,1.0,3.0,Male,71.0,2.0,1.0,Laboratory Technician,2.0,Single,3479.0,11652.0,0.0,Y,No,11.0,3.0,2.0,80.0,0.0,6.0,2.0,4.0,5.0,4.0,1.0,4.0,No
3339,6870,28.0,Travel_Frequently,791.0,Research & Development,1.0,4.0,Medical,1.0,4.0,Male,44.0,3.0,1.0,Laboratory Technician,3.0,Single,2154.0,6842.0,0.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,5.0,2.0,2.0,4.0,7664.0,0.0,2.0,Yes
3342,6873,33.0,Travel_Frequently,1141.0,Sales,993161.0,3.0,Life Sciences,1.0,3.0,Female,42.0,4.0,2.0,Sales Executive,1.0,Married,5376.0,3193.0,2.0,Y,No,19.0,3.0,1.0,80.0,2.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0,No
3348,6879,32.0,Non-Travel,1200.0,Research & Development,1.0,4.0,Technical Degree,1.0,4.0,Male,62.0,3.0,2.0,Research Scientist,1.0,Married,4087.0,25174.0,4.0,Y,No,14.0,3.0,2.0,80.0,1.0,9.0,3.0,2.0,6.0,5.0,1.0,2.0,Yes
3350,6881,26.0,Travel_Rarely,157.0,Research & Development,1.0,3.0,Medical,1.0,3.0,Male,95.0,3.0,1.0,Laboratory Technician,1.0,Single,2867.0,20006.0,0.0,Y,No,13.0,3.0,4.0,80.0,0.0,8.0,6.0,2.0,7.0,7.0,7.0,6.0,Yes
3352,6883,31.0,Travel_Frequently,561.0,Research & Development,3.0,3.0,Life Sciences,1.0,4.0,Female,33.0,3.0,1.0,Research Scientist,3.0,Single,4084.0,4156.0,1.0,Y,No,12.0,3.0,1.0,80.0,0.0,7.0,2.0,1.0,7.0,6169.0,7.0,7.0,Yes
3354,6885,4985.0,Travel_Rarely,1239.0,Human Resources,8.0,2.0,Other,1.0,3.0,Male,89.0,3.0,2.0,Human Resources,2.0,Divorced,4071.0,12832.0,2.0,Y,No,13.0,3.0,3.0,80.0,0.0,19.0,4.0,2.0,10.0,0.0,4.0,7.0,Yes
3359,6890,9581.0,Travel_Rarely,1365.0,Sales,13.0,4.0,Medical,1.0,2.0,Male,46.0,3.0,2.0,Sales Executive,1.0,Divorced,4233.0,11512.0,2.0,Y,No,17.0,3.0,3.0,80.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,2.0,No
3363,6894,45.0,Travel_Rarely,176.0,Human Resources,4.0,3.0,Life Sciences,1.0,3.0,Female,56.0,1.0,3.0,Human Resources,3.0,Married,9756.0,6595.0,4.0,Y,No,21.0,4.0,3.0,80.0,2.0,9.0,2.0,4.0,5.0,0.0,0.0,3.0,Yes
3366,6897,30.0,Travel_Rarely,125.0,Research & Development,686501.0,2.0,Medical,1.0,4.0,Male,83.0,2.0,1.0,Laboratory Technician,3.0,Single,2206.0,16117.0,1.0,Y,No,13.0,3.0,1.0,80.0,0.0,10.0,5.0,3.0,10.0,0.0,1.0,8.0,Yes
3369,6900,24.0,Travel_Rarely,1206.0,Research & Development,17.0,1.0,Medical,1.0,4.0,Female,41.0,2.0,2.0,Manufacturing Director,3.0,Divorced,4377.0,24117.0,1.0,Y,No,15.0,3.0,2.0,80.0,2.0,5.0,6.0,3.0,5368.0,2.0,3.0,2.0,No
3372,6903,35.0,Travel_Rarely,1214.0,Research & Development,1.0,3.0,Medical,1.0,2.0,Male,30.0,2.0,1.0,Research Scientist,3.0,Single,2859.0,26278.0,1.0,Y,No,18.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,1282.0,4.0,0.0,4.0,Yes
3374,6905,31.0,Non-Travel,976.0,Research & Development,3.0,2.0,Medical,1.0,3.0,Male,48.0,3.0,1.0,Research Scientist,1.0,Divorced,3065.0,3995.0,1.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,Yes
3375,6906,34.0,Travel_Rarely,182.0,Research & Development,1.0,4.0,Life Sciences,1.0,2.0,Female,72.0,4.0,1.0,Research Scientist,4.0,Single,3280.0,13551.0,2.0,Y,No,16.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,4.0,2.0,1.0,3.0,No
3376,6907,34.0,Travel_Rarely,182.0,Research & Development,1.0,4.0,Life Sciences,1.0,2.0,Female,72.0,4.0,1.0,Research Scientist,4.0,Single,3280.0,13551.0,2.0,Y,No,16.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,4.0,2.0,1.0,3.0,No
3379,6910,60.0,Travel_Rarely,1179.0,Sales,16.0,4.0,Marketing,1.0,1.0,Male,84.0,3.0,2.0,Sales Executive,1.0,Single,5405.0,11924.0,8.0,Y,No,14.0,3.0,4.0,80.0,0.0,10.0,1.0,3.0,2925.0,2.0,2.0,2.0,Yes
3381,6912,30.0,Travel_Rarely,1288.0,Sales,29.0,4.0,Technical Degree,1.0,3.0,Male,33.0,3.0,3.0,Sales Executive,2.0,Married,9250.0,17799.0,3.0,Y,No,12.0,3.0,2.0,80.0,1.0,9.0,3.0,3.0,4.0,2.0,1.0,3.0,No
3382,6913,30.0,Travel_Rarely,1288.0,Sales,29.0,4.0,Technical Degree,1.0,3.0,Male,33.0,3.0,3.0,Sales Executive,2.0,Married,9250.0,17799.0,3.0,Y,No,12.0,3.0,2.0,80.0,1.0,9.0,3.0,3.0,4.0,2.0,1.0,3.0,No
3385,6916,22.0,Non-Travel,457.0,Research & Development,26.0,2.0,Other,1.0,2.0,Female,85.0,2.0,1.0,Research Scientist,3.0,Married,2814.0,10293.0,1.0,Y,Yes,14.0,3.0,2.0,80.0,0.0,5670.0,2.0,2.0,4.0,2.0,1.0,3.0,Yes
3387,6918,2095.0,Travel_Rarely,996.0,Research & Development,3.0,2.0,Medical,1.0,4.0,Male,100.0,2.0,1.0,Research Scientist,3.0,Single,3230.0,10531.0,1.0,Y,No,17.0,3.0,1.0,80.0,0.0,3.0,4.0,4.0,3.0,2.0,1.0,0.0,Yes
3389,6920,38.0,Travel_Rarely,1495.0,Research & Development,10.0,3.0,Medical,1.0,3.0,Female,76.0,3.0,2.0,Healthcare Representative,3.0,Married,9824.0,22174.0,3.0,Y,No,19.0,3.0,3.0,80.0,1.0,18.0,4.0,3.0,1.0,0.0,0.0,8712.0,Yes
3394,6925,29.0,Travel_Rarely,121.0,Sales,27.0,3.0,Marketing,1.0,2.0,Female,35.0,3.0,3.0,Sales Executive,4.0,Married,7639.0,24525.0,1.0,Y,No,22.0,4.0,4.0,80.0,3.0,10.0,3.0,2.0,10.0,4.0,1.0,4811.0,Yes
3396,6927,27.0,Travel_Rarely,1167.0,Research & Development,4.0,2.0,Life Sciences,1.0,1.0,Male,76.0,3.0,1.0,Research Scientist,3.0,Divorced,2517.0,3208.0,1.0,Y,No,11.0,3.0,2.0,80.0,3.0,5.0,2.0,3.0,5.0,3.0,0.0,3.0,Yes
3398,6929,34.0,Travel_Rarely,304.0,Sales,2.0,3.0,Other,1.0,4.0,Male,60.0,3.0,2.0,Sales Executive,4.0,Single,6274.0,18686.0,1.0,Y,No,22.0,4.0,3.0,80.0,0.0,6.0,5.0,3.0,6.0,5.0,1.0,4.0,Yes
3399,6930,34.0,Travel_Rarely,304.0,Sales,2.0,3.0,Other,1.0,4.0,Male,60.0,3.0,2.0,Sales Executive,4.0,Single,6274.0,18686.0,1.0,Y,No,22.0,4.0,3.0,80.0,0.0,6.0,5.0,3.0,6.0,5.0,1.0,4.0,Yes
3402,6933,28.0,Non-Travel,1476.0,Research & Development,1.0,3.0,Life Sciences,1.0,3.0,Female,55.0,1.0,2.0,Laboratory Technician,4.0,Married,6674.0,16392.0,0.0,Y,No,11.0,3.0,1.0,80.0,3.0,10.0,6.0,3.0,2203.0,8.0,7.0,5.0,Yes
3403,6934,28.0,Non-Travel,1476.0,Research & Development,1.0,3.0,Life Sciences,1.0,3.0,Female,55.0,1.0,2.0,Laboratory Technician,4.0,Married,6674.0,16392.0,0.0,Y,No,11.0,3.0,1.0,80.0,3.0,10.0,6.0,3.0,2203.0,8.0,7.0,5.0,Yes
3405,6936,55.0,Travel_Rarely,478.0,Research & Development,2.0,3.0,Medical,1.0,3.0,Male,60.0,2.0,5.0,Research Director,1.0,Married,19038.0,19805.0,8.0,Y,No,12.0,3.0,2.0,80.0,3.0,34.0,2.0,3.0,1.0,3802.0,0.0,0.0,Yes
3407,6938,33.0,Travel_Frequently,430.0,Sales,7.0,3.0,Medical,1.0,4.0,Male,54.0,3.0,2.0,Sales Executive,1.0,Married,4373.0,17456.0,0.0,Y,No,14.0,3.0,1.0,80.0,2.0,5.0,2.0,3.0,4.0,5274.0,0.0,3.0,Yes
3408,6939,33.0,Travel_Frequently,430.0,Sales,7.0,3.0,Medical,1.0,4.0,Male,54.0,3.0,2.0,Sales Executive,1.0,Married,4373.0,17456.0,0.0,Y,No,14.0,3.0,1.0,80.0,2.0,5.0,2.0,3.0,4.0,5274.0,0.0,3.0,Yes
